pubkey,votekey,dz_fee_lamports_859,dz_fee_lamports_860,dz_fee_lamports_861,dz_fee_lamports_862,dz_fee_lamports_863,dz_fee_lamports_864,dz_fee_lamports_865,dz_fee_lamports_866,dz_fee_lamports_867,dz_fee_lamports_868,dz_fee_lamports_869,dz_fee_lamports_870,dz_fee_lamports_871,dz_fee_lamports_872,dz_fee_lamports_873,dz_fee_lamports_874,dz_fee_lamports_875,dz_fee_lamports_876,dz_fee_lamports_877,dz_fee_lamports_878,dz_fee_lamports_879,dz_fee_lamports_880,dz_fee_lamports_881,dz_fee_lamports_882,dz_fee_lamports_883,dz_fee_lamports_884,dz_fee_lamports_885,dz_fee_lamports_886,dz_fee_lamports_887,dz_fee_lamports_888,dz_fee_lamports_889,dz_fee_lamports_890,dz_fee_lamports_891,dz_fee_lamports_892,dz_fee_lamports_893,dz_fee_lamports_894,dz_fee_lamports_895,dz_fee_lamports_896,dz_fee_lamports_897,is_paid_859,is_paid_860,is_paid_861,is_paid_862,is_paid_863,is_paid_864,is_paid_865,is_paid_866,is_paid_867,is_paid_868,is_paid_869,is_paid_870,is_paid_871,is_paid_872,is_paid_873,is_paid_874,is_paid_875,is_paid_876,is_paid_877,is_paid_878,is_paid_879,is_paid_880,is_paid_881,is_paid_882,is_paid_883,is_paid_884,is_paid_885,is_paid_886,is_paid_887,is_paid_888,is_paid_889,is_paid_890,is_paid_891,is_paid_892,is_paid_893,is_paid_894,is_paid_895,is_paid_896,is_paid_897
bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z,bay3rQMjiLPy6Nvi7tfNeVK26inBCxf88hKYyeKy64H,48063949,63277015,14347630,43943011,28005923,51408893,42595040,31281005,49382769,35497250,38955953,149160223,298220218,210245471,130365254,191604839,221709029,125490763,157240932,187189440,107124503,141563619,150920299,185261565,119523931,163116625,137220164,146173456,120826352,124744436,76667049,143353343,62202793,96853575,149155777,72858716,98569303,73468640,82120367,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
bonkcbAQvHpYWxEG63E8ufTB1cxkkk9eAKaPdGePE88,bonkYyhB6oWHP6si4oTSXKnEQZTrrCyGZLMgt2VqgHP,0,0,0,0,0,0,0,0,0,192893436,196787380,99783172,148423264,112411223,107083263,172618935,192863084,132167664,418589373,209952571,156204428,93507611,109957269,216473892,143063626,213699301,111001964,110030497,128766883,160115572,168053361,176962294,187847437,246001092,208947710,137692715,208932866,198992257,198986864,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo,bookLxG3LkSmt4htJ1x9zPw6E34RRMAi7sUn5mM3CNN,127497823,107934670,157260204,119832064,81119340,101010770,100841557,91955500,120458517,104279571,94921882,94011675,181973920,134847416,100187738,112090187,101985266,146647256,101664103,76353983,91815510,91123584,84745143,101107424,104054670,85553809,118638198,86209881,86311761,73087298,119035691,121060385,104064564,90621492,100745319,92066795,95124284,87612404,193509171,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6,bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,171622249,281162954,205054891,250611467,169267590,231650273,249954877,185126301,212959449,219205147,188278444,178652202,185269974,234673234,174450620,374868093,172035768,199899343,197489120,271073551,150600142,151514277,202718100,155940808,290600041,1347409802,174726435,254880417,231945842,345668347,231775443,200016077,195838818,214360004,294221743,182560419,142139671,200218590,170358136,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,23994328,38235795,32167989,56012435,36453507,48826781,50466589,47924437,54156348,169072664,60537734,33779781,36464594,80400917,56402219,86637601,48807977,57917878,57388353,56238691,66365828,103908994,53728549,55980838,83800218,23441414,42900931,104852502,85323595,90655692,112609847,78135775,162476445,170473515,115064556,121134637,95886531,139172447,150560653,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
cBYbGeACrgaqNNoE1zFTveRZGozE6G4q6X6ntnCshrk,VMqRkZTWE5pX8AEow5jqYYxn6QkzLBL94woT2etshrk,43905040,18350624,2796530,5630126,10254520,17749566,15018195,5992654,11908607,15428401,17448685,33708584,26768547,31217869,19557992,25606588,13719483,29725508,25049917,35497849,39204799,28172915,48254995,51935315,18248538,7331551,44733730,7676818,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chdvWr6T14nqGRFD37KY36dsvhkCtDaufW5rpu3AfHe,chdv8H9fPfk2zFqSVaxRjsEo2qEDmswbju3BVgAHPNb,129744341,155917106,140092785,320968883,169509108,151967659,164554645,134625352,180375708,152310081,132736943,132193007,160960208,287276826,134689705,187813888,229182562,200723721,165395757,202573581,137678628,162508800,259043548,160297889,161201237,197665011,112993544,73392851,161925491,152380480,115815155,163494266,153941669,183169501,171491070,117836884,149107880,146581081,119304052,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
chopskqnudaeCTENWzUjfFCBSLcxprqbdMoCAucAwfb,chopjqMvdGWRcrcuC1r8LmAzz9obXi1gSYPYM6zimWa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes
chrtyETASKQhsndRM9pr6qC3gAHG5MuRwCgXSNVqnJL,chrtyiAw8suFRvS7rTcfgcDyNu49bGPNZ2fjSPzNPFr,40138954,56403059,26210675,49917220,29773734,54141305,33907833,203963616,55908217,51821767,38144634,55094478,70676881,77186860,84496136,187117659,82111404,51956598,117185096,46606278,53113644,79826403,51314925,51311829,47744620,40905543,52135932,100922080,65798300,436075938,54034257,62384055,41464858,63999952,38726758,50879704,94216797,54866955,56603458,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj,CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,152140287,263918255,162558116,177981067,129307660,197428812,164592545,255840929,221828448,233184069,181430140,160713841,233050144,190595199,204233603,223400752,372453098,204339111,265076854,405593363,188872719,206523580,191274581,232317493,151856581,124865007,185589510,113299889,119862638,233229440,199742622,147939764,153552556,159131675,235157324,165903931,121994274,101502571,230160422,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
dcntruDNP5SEcGV4RxnsqXFURdDZGT3DTQv68Q8H7Vu,dcntrKBwh8j5yL62Eg96Z5QjJWv3UXxMu4rqL82w6Cb,208245247,124755109,107957385,207251590,176815769,216913041,129760905,109880590,165938504,133743839,132766910,220736845,174423188,178427617,132488958,161753424,432931264,111889779,109491811,221244273,118489839,124535834,129736697,185204285,92584585,82660134,128286546,546578324,97790632,138765456,146273745,92036093,102919827,87263995,134582659,110285907,85090687,73418587,112189854,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
dmMwc4RazLHkvDZYrWAfbHQ6cViAvNa5szCJKaiun8S,dedxrPfNqPKBRmUyP9LDkaitpQzU6PD44jA6GP9Ndhk,178315339,422144116,136988338,364426568,114836271,109659988,87011913,88374690,150589020,156805566,125377002,102800866,248767370,148192443,96566961,121801631,128461649,133028005,162966644,122672882,84978497,100218385,279704707,111230778,87672831,98899033,113969640,67585868,114557718,494693083,138341360,72258685,110011788,122665997,204308144,83240048,65668262,88083669,45295865,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
donK13ycwd7Xp3ZCGCgRQupemv9s7MedbrQsnpwT3UX,torMTZJKyp4sgjPzGpy3t7Je22g3v87MK7bq2mLfAhs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dst2u7mXMyDvb14cSErRNA1mxH1d5VXbSXgZ3DKE9xH,dstqVmt3cDH43Ux2SeTY2Hza1eVW6pwGLwehWCLfuPd,152345839,145162632,129972821,101324429,217531879,159672508,143855305,136674039,291630934,198738800,145715234,120980335,246499990,244830508,151237378,172652920,242660075,161088272,197448193,259338050,163616785,108552446,143435115,172300954,102704738,50870893,54743244,60348916,101640259,87558401,89647597,59275014,99626261,78293181,131359015,36507609,74815236,78525684,115694865,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
dzBhD4wikyy7xqwiJvT49gdrKqWVjfs9M6cTssmRX8Y,dzufrE42PJjNNRBstdmunAdeDToDA3Cax6WDpFVj36Y,6320281,2238427,14846096,17165223,8584352,9949311,4709451,9095487,11647508,5025993,14156233,26796806,9918050,5427457,31343089,18208136,13027245,10656020,13398692,25628211,23616808,17342259,56710327,17344425,24840522,19836598,16325746,28011306,8640147,5240275,13265283,28512336,28794453,41175310,26170026,9262646,6305697,44652254,21034157,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
eKV6p4xW86Ryc3r93WYLEHhHne7Zzn3upT8R2cxshrk,BUgQ241MWNkRGwEYww4VNtLxTZNb92YUzxwtNx7shrk,18482426,15798883,14045055,0,12100143,14827517,39105715,23461823,10748511,37178707,17885923,34975113,34300711,25465138,20507538,30430237,46956631,23882134,27221268,4838579,116727621,12084345,63648659,19491145,30633461,6460985,73553576,56423068,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK,eyeVhGmVEoPSWmQU2wP5WZmMihPBTCk7kMMm4VhuAKS,251981121,174838263,112406062,436185569,137665048,167528077,180066289,141833325,174786914,191501241,217383477,145368530,320226741,174419272,155884602,391040304,296002732,157637982,165552477,241434261,196382842,160836422,282950245,188819878,142181546,94325748,137266033,113189264,95402705,79613288,76456531,118049675,184262136,124359155,106840314,112035726,98210929,73569663,134967872,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
farbZXR7aBQSMCYiUXzoS4pRUsvuCZ38f6AXMXiKACf,Ej35PiU6wxfrQeJJwuqoT7s2gYSwCjcxQtEpHvpvWBu2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50269948,57608408,47517366,248843101,84959373,42547629,23237376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,No,No
fdzip81euDS8jEZHx5H1mn27zGVMLzkgpQuzYRBfBYG,fdvtuDvWJZ89Z7TmeLjCwxgoLcmoEWNxruV48DvJtfm,0,0,0,0,4521410,4057907,0,0,2106499,0,8730910,55032350,123657345,139960291,107241776,145031048,171794963,144817921,142614802,179980476,124740694,98088106,136587426,217131537,156789204,154559053,111395163,124902955,112804163,163591335,171070446,140509217,907970741,170327049,211374363,114970032,155239128,158215834,112937425,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
fhT6kkkJfBAkG8C5CPBQJqyiNfW47NSLhAQFvBFYmio,FH9xcL7Fqkreq1wSkn2Vf7AfnMEyo2KK7QX32LTFndt6,0,2595850,0,0,0,0,0,0,0,0,7349907,1506142,11456110,17414062,8099815,12124512,19136633,10392276,9210780,3391166,10623102,10535645,2052953,20046991,15043413,12117984,20306045,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,FH9xcL7Fqkreq1wSkn2Vf7AfnMEyo2KK7QX32LTFndt6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35772514,29075453,19236859,10739899,17391005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes
fotby1ABxpei2EVH9uXJ6KbHYgPjbg4Sny9eRzQjtRN,4T799AaK9YT7zBtVqYZEnCY5ihUF5XaEYemwr5EnozoQ,14607361,10256690,11428412,6114370,1041767,9638905,6753580,10341997,17671507,0,13925041,3981876,28372798,0,0,0,0,0,0,0,0,0,5670794,10956182,2418172,12812365,10079379,20876718,5403709,14278046,5810241,11837447,4491720,5242326,0,0,6238153,0,14247322,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
gVALrRd3xq4D62KJNGDCpMMGz976w2x1Vo79mSNn4bh,gVot34jauJpexBL2YUSPBKsmZ4V2ffmDcRk4yfSEnx8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108551931,98433379,146643599,151220943,136888454,98736747,127609095,131383867,107152116,99714550,86105276,103332511,120668875,98324558,163704213,81997224,112705087,106933095,151574663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
gojir4WnhS7VS1JdbnanJMzaMfr4UD7KeX1ixWAHEmw,goJiRADNdmfnJ4iWEyft7KaYMPTVsRba2Ee1akDEBXb,58821880,45719398,72004983,124411662,73407581,66069264,98388919,90653893,53011803,96137810,62584983,54766449,124998576,81869856,61228856,259298481,99736203,121680103,96166733,140841040,79337775,61663341,90382809,98000202,51612511,63267708,141301012,72688923,88522490,68979483,59825181,61562434,95741254,86084353,81862606,39675524,77193143,63083591,106830048,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
gotasRuLTuJNZDtLHmaDJpEUjCWZqkHcuwbLhkgCwCX,Gotas1PRPrkqqSNm1ZKcn8Tpx9qL8krSQzTZ5DPKzkFX,61924146,18665752,29046808,109743440,56834516,46580173,23508537,16472806,21740338,21891571,22774792,69617544,53545884,40411383,36161426,35543952,30802116,39652676,48679239,43759869,24796266,62636406,52033597,40445417,43393760,17919949,56139693,48463505,22258033,26120368,39807660,50871712,33844038,36670774,50582954,49771338,22848742,43646734,31640082,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd,gridZ5cMHjWGktAQt6o36NtF7XSv19nJBrW83zmo7BM,225914803,229811076,152973700,317653170,151689895,192066506,178294474,151825769,185621407,332223645,206418128,256371869,273851437,352866694,325457781,349672769,260526649,220920402,350456507,199717730,441754025,282491863,239557867,269679667,175605917,169076846,182801720,200753811,239385581,746965670,257170834,203565379,242894539,281410535,275722452,154418471,186308614,149932839,212921627,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
grptonHnt7YSmJokGK9TJJTBXDT8ca4LSWMHCCfzzPa,mnvkHm47ZmRKoSWuQZAfXLRiDPiKCq8PWkMWrp1Wwqe,332452439,328206728,321508090,491719630,377893914,456905576,382683286,311752198,524621656,379050365,399046280,516469559,592522842,520260572,404747446,559216379,591222617,484838866,575985982,581521268,592616406,454009962,451755077,527085834,508205812,400621357,407621838,515470191,441853554,536391587,484873671,584915712,646023236,629374845,565170040,418235230,531259586,501630572,530700265,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
hnhCMmnrmod4rcyc3QRKkLEC9XnPTvYJ2gBvjgFiV4o,hnhxfrndd827LET6jvnQV4aWqpS2EedaHcT4gj8ArSu,119768925,197542012,135147538,487834871,191263650,150673444,154245032,296969312,176840742,175771525,123756803,153947040,169279309,192968312,124625751,216987310,190497302,164923087,161169179,190019284,192689178,130457516,247984609,109732467,63637390,110634866,74237773,57715197,87852837,72232365,74325682,80901623,73100209,97834373,117239235,76715392,109513038,109030972,75264736,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
huinBRP3muBuqZLMW8ARjdn4mBnEmFFcxiBzrkQz553,G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V,161614627,189167559,136921611,197880866,150321793,173508543,296688962,248669874,207997997,139694676,131300056,183749899,147628423,174863885,152644244,169183958,403561022,128975186,108521852,85251394,44359174,63790943,91484253,97043857,73377750,77480656,44506732,33039707,99381023,97064068,62395223,102788382,80064484,48419344,65219129,73362418,61843143,65547731,26814295,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
hxMhrsuGPDmkLJ4mTxEjyeMST3VGhTiwJvS9XgHwePj,hxVjzDmta9TuN1gM981TRKnfwG2uZ9TQDGwSCs3uDow,238937680,459536921,198351371,230123721,143425017,236465856,241567107,133383570,220236638,294626901,170032889,249422005,365671479,279714728,168114924,285820510,262746266,184574994,263597014,246144285,200323565,188941329,136575756,131423136,131544293,87347048,157215148,112860435,114239822,134752641,116103887,126059078,360880703,205022332,202188703,121610848,135824220,126647293,87759329,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
hy1oMaD3ViyJ8i6w1xjP79zAWBBaRd1zWdTW8zYXnwu,hy1oJTV2kX9acsqpwk7hbteqXFw9VDbWvbxoamFEufW,255370061,252172923,218950445,293611940,257433725,268967366,307915436,329415636,305503983,221458922,207077294,236712358,275163410,409344636,257325739,477212984,455095052,307261752,439005803,350013790,299453594,266574766,348112291,301187242,403547956,277881767,295962509,321154026,493349593,595736275,399827432,343525860,359284191,325278271,423183871,326900887,325017506,746206265,273457674,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
hykfH9jUQqe2yqv3VqVAK5AmMYqrmMWmdwDcbfsm6My,HAYEKSWg2EY21k38St9X5yM7QMW6SunKDefs5SqYSFty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20145377,32127087,25221788,38095215,42677446,42063788,55363753,87676580,145752605,86300869,48396403,78636847,62941075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE,votem3UdGx5xWFbY9EFbyZ1X2pBuswfR5yd2oB3JAaj,0,0,0,103740842,67471409,77555616,91866863,102666789,97698630,128848647,60245043,100292918,130940651,132004395,110804699,131421440,145495510,108852781,96981240,195957981,183826666,103270623,106776756,95928541,129343925,64808383,95076710,82465475,73362020,83375127,94479262,167211658,81155853,128896793,92095985,60075794,45724210,72421892,56233211,NA,NA,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
idCE5k2BtTpwXdwAC7Var1enT9reut9fWECcxQP7LY7,Cer1umMkC6cvRGKKLP3QwxsdxsgxmC1EhqMhB1mqVvYZ,87007347,116538840,75373350,162531510,84485173,92056734,91609614,85117300,78044457,59048029,77936116,121050617,210525018,226449062,113428036,245393690,306063037,117105275,166332389,252729399,194669379,145104500,169063670,167912238,129839666,151935357,207813341,171413416,160109246,147686081,122029304,159238171,165346068,208968388,294069791,172251941,113936215,162141037,119059556,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
jagBNeXYncnn1hzwSq1JJ16XhWTgQ7DCFVqndSJZ6vT,jag77EXci8uf5uGmKE5izaYvxBCS5H9U2rxWYh8BUUf,107506920,153197839,110451060,465210168,77935680,105932747,105131520,95212403,140110239,135408737,100105725,118460909,118888413,117809503,126018129,106009184,66495240,141978802,142663520,173686451,166220777,137865016,166064561,93489468,118190758,120692862,268444710,137690806,168016769,151584881,123127627,178146041,135185596,155277540,175065392,132353216,108707381,149573198,183614569,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
